Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10,Open,High,Low,Close,Adj Close,Volume
2013-03-01,1550.83,32.11,87.7,232.77,1.96,1664.51,34.46,94.13,22.42,1514.680054,1570.280029,1501.47998,1569.189941,1569.189941,68527110000
2013-04-01,1570.7,32.5,88.78,232.53,1.76,1687.59,34.92,95.39,22.6,1569.180054,1597.569946,1536.030029,1597.569946,1597.569946,77098000000
2013-05-01,1639.84,32.88,89.87,232.94,1.93,1758.74,35.27,96.38,23.41,1597.550049,1687.180054,1581.280029,1630.73999,1630.73999,76447250000
2013-06-01,1618.77,33.27,90.95,233.5,2.3,1731.99,35.6,97.31,22.93,1631.709961,1654.189941,1560.329956,1606.280029,1606.280029,74946790000
2013-07-01,1668.68,33.65,92.09,233.6,2.58,1784.69,35.99,98.49,23.49,1609.780029,1698.780029,1604.569946,1685.72998,1685.72998,68106820000
2013-08-01,1670.09,34.02,93.23,233.88,2.74,1784.05,36.34,99.59,23.36,1689.420044,1709.670044,1627.469971,1632.969971,1632.969971,64802810000
2013-09-01,1687.17,34.4,94.37,234.15,2.81,1800.2,36.7,100.69,23.44,1635.949951,1729.859985,1633.410034,1681.550049,1681.550049,66174410000
2013-10-01,1720.03,34.6,96.31,233.55,2.62,1840,37.01,103.03,23.83,1682.410034,1775.219971,1646.469971,1756.540039,1756.540039,76647400000
2013-11-01,1783.54,34.79,98.26,233.07,2.72,1911.84,37.3,105.33,24.64,1758.699951,1813.550049,1746.199951,1805.810059,1805.810059,63628190000
2013-12-01,1807.78,34.99,100.2,233.05,2.9,1937.99,37.51,107.42,24.86,1806.550049,1849.439941,1767.98999,1848.359985,1848.359985,64958820000
2014-01-01,1822.36,35.4,100.42,233.92,2.86,1946.38,37.81,107.25,24.86,1845.859985,1850.839966,1770.449951,1782.589966,1782.589966,75871910000
2014-02-01,1817.04,35.82,100.63,234.78,2.71,1933.55,38.11,107.09,24.59,1782.680054,1867.920044,1737.920044,1859.449951,1859.449951,69725590000
2014-03-01,1863.52,36.23,100.85,236.29,2.72,1970.32,38.31,106.63,24.96,1857.680054,1883.969971,1834.439941,1872.339966,1872.339966,71885030000
2014-04-01,1864.26,36.61,101.61,237.07,2.71,1964.63,38.58,107.08,24.79,1873.959961,1897.280029,1814.359985,1883.949951,1883.949951,71595810000
2014-05-01,1889.77,37,102.36,237.9,2.56,1984.58,38.85,107.5,24.94,1884.390015,1924.030029,1859.790039,1923.569946,1923.569946,63623630000
2014-06-01,1947.09,37.38,103.12,238.34,2.6,2040.98,39.18,108.09,25.56,1923.869995,1968.170044,1915.97998,1960.22998,1960.22998,63283380000
2014-07-01,1973.1,37.75,104.07,238.25,2.54,2069.05,39.59,109.13,25.82,1962.290039,1991.390015,1930.670044,1930.670044,1930.670044,66524690000
2014-08-01,1961.53,38.12,105.01,237.85,2.42,2060.36,40.04,110.3,25.62,1929.800049,2005.040039,1904.780029,2003.369995,2003.369995,58131140000
2014-09-01,1993.23,38.49,105.96,238.03,2.53,2092.08,40.4,111.21,25.92,2004.069946,2019.26001,1964.040039,1972.290039,1972.290039,66706000000
2014-10-01,1937.27,38.81,104.74,237.43,2.3,2038.46,40.83,110.21,25.16,1971.439941,2018.189941,1820.660034,2018.050049,2018.050049,93714040000
2014-11-01,2044.57,39.12,103.53,236.15,2.33,2163.05,41.39,109.53,26.61,2018.209961,2075.76001,2001.01001,2067.560059,2067.560059,63600190000
2014-12-01,2054.27,39.44,102.31,234.81,2.21,2185.7,41.96,108.86,26.79,2065.780029,2093.550049,1972.560059,2058.899902,2058.899902,80743820000
2015-01-01,2028.18,39.9,101.29,233.71,1.88,2168.15,42.65,108.28,26.49,2058.899902,2072.360107,1988.119995,1994.98999,1994.98999,77330040000
2015-02-01,2082.2,40.35,100.27,234.72,1.98,2216.27,42.95,106.73,27,1996.670044,2119.590088,1980.900024,2104.5,2104.5,68775560000
2015-03-01,2079.99,40.81,99.25,236.12,2.04,2200.82,43.18,105.02,26.73,2105.22998,2117.52002,2039.689941,2067.889893,2067.889893,76675850000
2015-04-01,2094.86,41.12,97.8,236.6,1.94,2212.06,43.42,103.27,26.79,2067.629883,2125.919922,2048.379883,2085.51001,2085.51001,72060940000
2015-05-01,2111.94,41.43,96.36,237.81,2.2,2218.78,43.53,101.23,26.81,2087.379883,2134.719971,2067.929932,2107.389893,2107.389893,65187730000
2015-06-01,2099.29,41.74,94.91,238.64,2.36,2197.79,43.7,99.36,26.5,2108.639893,2129.870117,2056.320068,2063.110107,2063.110107,73213980000
2015-07-01,2094.14,42,93.49,238.65,2.32,2192.26,43.96,97.87,26.38,2067,2132.820068,2044.02002,2103.840088,2103.840088,77920590000
2015-08-01,2039.87,42.25,92.08,238.32,2.17,2138.47,44.3,96.53,25.69,2104.48999,2112.659912,1867.01001,1972.180054,1972.180054,84626790000
2015-09-01,1944.41,42.51,90.66,237.94,2.17,2041.58,44.63,95.19,24.5,1970.089966,2020.859985,1871.910034,1920.030029,1920.030029,79989370000
2015-10-01,2024.81,42.8,89.28,237.84,2.07,2126.95,44.96,93.79,25.49,1919.650024,2094.320068,1893.699951,2079.360107,2079.360107,85844900000
2015-11-01,2080.62,43.1,87.91,237.34,2.26,2190.2,45.37,92.54,26.23,2080.76001,2116.47998,2019.390015,2080.409912,2080.409912,75943590000
2015-12-01,2054.08,43.39,86.53,236.53,2.24,2169.67,45.83,91.4,25.97,2082.929932,2104.27002,1993.26001,2043.939941,2043.939941,83649260000
2016-01-01,1918.6,43.55,86.5,236.92,2.09,2023.23,45.93,91.22,24.21,2038.199951,2038.199951,1812.290039,1940.23999,1940.23999,92409770000
2016-02-01,1904.42,43.72,86.47,237.11,1.78,2006.62,46.06,91.11,24,1936.939941,1962.959961,1810.099976,1932.22998,1932.22998,93049560000
2016-03-01,2021.95,43.88,86.44,238.13,1.89,2121.32,46.04,90.69,25.37,1937.089966,2072.209961,1937.089966,2059.73999,2059.73999,92639420000
2016-04-01,2075.54,44.07,86.6,239.26,1.81,2167.27,46.02,90.43,25.92,2056.620117,2111.050049,2033.800049,2065.300049,2065.300049,81124990000
2016-05-01,2065.55,44.27,86.76,240.23,1.81,2148.15,46.04,90.23,25.69,2067.169922,2103.47998,2025.910034,2096.949951,2096.949951,78883600000
2016-06-01,2083.89,44.46,86.92,241.02,1.64,2160.13,46.09,90.1,25.84,2093.939941,2120.550049,1991.680054,2098.860107,2098.860107,86852700000
2016-07-01,2148.9,44.65,87.64,240.63,1.5,2231.13,46.36,91,26.69,2099.340088,2177.090088,2074.02002,2173.600098,2173.600098,69530250000
2016-08-01,2170.95,44.84,88.37,240.85,1.56,2251.95,46.51,91.66,26.95,2173.149902,2193.810059,2147.580078,2170.949951,2170.949951,75610310000
2016-09-01,2157.69,45.03,89.09,241.43,1.63,2232.83,46.6,92.19,26.73,2171.330078,2187.870117,2119.120117,2168.27002,2168.27002,77270240000
2016-10-01,2143.02,45.25,90.91,241.73,1.76,2214.89,46.77,93.96,26.53,2164.330078,2169.600098,2114.719971,2126.149902,2126.149902,73196630000
2016-11-01,2164.99,45.48,92.73,241.35,2.14,2241.08,47.07,95.99,26.85,2128.679932,2214.100098,2083.790039,2198.810059,2198.810059,88299760000
2016-12-01,2246.63,45.7,94.55,241.43,2.49,2324.83,47.29,97.84,27.87,2200.169922,2277.530029,2187.439941,2238.830078,2238.830078,75251240000
2017-01-01,2275.12,45.93,96.46,242.84,2.43,2340.67,47.25,99.24,28.06,2251.570068,2300.98999,2245.129883,2278.870117,2278.870117,70483180000
2017-02-01,2329.91,46.15,98.38,243.6,2.42,2389.52,47.33,100.89,28.66,2285.590088,2371.540039,2271.649902,2363.639893,2363.639893,69162420000
2017-03-01,2366.82,46.38,100.29,243.8,2.48,2425.4,47.53,102.77,29.09,2380.129883,2400.97998,2322.25,2362.719971,2362.719971,81547770000
2017-04-01,2359.31,46.66,101.53,244.52,2.3,2410.56,47.67,103.74,28.9,2362.340088,2398.159912,2328.949951,2384.199951,2384.199951,65265670000
2017-05-01,2395.35,46.94,102.78,244.73,2.3,2445.29,47.92,104.92,29.31,2388.5,2418.709961,2352.719971,2411.800049,2411.800049,79607170000
2017-06-01,2433.99,47.22,104.02,244.96,2.19,2482.48,48.16,106.09,29.75,2415.649902,2453.820068,2405.699951,2423.409912,2423.409912,81002490000
2017-07-01,2454.1,47.54,105.04,244.79,2.32,2504.72,48.52,107.21,30,2431.389893,2484.040039,2407.699951,2470.300049,2470.300049,63169400000
2017-08-01,2456.22,47.85,106.06,245.52,2.21,2499.4,48.69,107.92,29.91,2477.100098,2490.870117,2417.350098,2471.649902,2471.649902,70616030000
2017-09-01,2492.84,48.17,107.08,246.82,2.2,2523.31,48.76,108.39,30.17,2474.419922,2519.439941,2446.550049,2519.360107,2519.360107,66337980000
2017-10-01,2557,48.42,108.01,246.66,2.36,2589.89,49.05,109.4,30.92,2521.199951,2582.97998,2520.399902,2575.26001,2575.26001,70871570000
2017-11-01,2593.61,48.68,108.95,246.67,2.35,2626.9,49.3,110.35,31.3,2583.209961,2657.73999,2557.449951,2584.840088,2584.840088,95142800000
2017-12-01,2664.34,48.93,109.88,246.52,2.4,2700.13,49.59,111.36,32.09,2645.100098,2694.969971,2605.52002,2673.610107,2673.610107,65251190000
2018-01-01,2789.8,49.29,,247.87,2.58,2811.96,49.68,,33.31,2683.72998,2872.870117,2682.360107,2823.810059,2823.810059,76860120000
2018-02-01,2705.16,49.64,,248.99,2.86,2714.34,49.81,,32.12,2816.449951,2835.959961,2532.689941,2713.830078,2713.830078,79579410000
2018-03-01,2702.77,50,,249.55,2.84,2705.82,50.06,,31.99,2715.219971,2801.899902,2585.889893,2640.870117,2640.870117,76369800000
2018-04-01,2642.19,,,249.84,2.8,2642.19,,,31.19,2633.449951,2717.48999,2553.800049,2648.050049,2648.050049,69648590000
2018-05-01,,,,,,,,,,2642.959961,2742.23999,2594.620117,2705.27002,2705.27002,75617280000
2018-06-01,,,,,,,,,,2718.699951,2791.469971,2691.98999,2718.370117,2718.370117,77439710000
2018-07-01,,,,,,,,,,2704.949951,2848.030029,2698.949951,2816.290039,2816.290039,64542170000
2018-08-01,,,,,,,,,,2821.169922,2916.5,2796.340088,2901.52002,2901.52002,69238220000
2018-09-01,,,,,,,,,,2896.959961,2940.909912,2864.120117,2913.97998,2913.97998,62492080000
2018-10-01,,,,,,,,,,2926.290039,2939.860107,2603.540039,2711.73999,2711.73999,91327930000
2018-11-01,,,,,,,,,,2717.580078,2815.149902,2631.090088,2760.169922,2760.169922,80080110000
2018-12-01,,,,,,,,,,2790.5,2800.179932,2346.580078,2506.850098,2506.850098,83519570000
2019-01-01,,,,,,,,,,2476.959961,2708.949951,2443.959961,2704.100098,2704.100098,80391630000
2019-02-01,,,,,,,,,,2702.320068,2813.48999,2681.830078,2784.48999,2784.48999,70183430000
